Code,Country,Sector,Subsector,Gas,Units,Year,Value,Source
UGA,Uganda,Energy,Transport,N2O,MtCO2e,1995,0.007917,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,1996,0.0080535,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,1997,0.00819,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,1998,0.0096915,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,1999,0.011193,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2000,0.011193,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2001,0.011193,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2002,0.0113295,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2003,0.011466,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2004,0.012285,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2005,0.013104,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2006,0.0151515,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2007,0.017199,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2008,0.0200655,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2009,0.022932,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2010,0.025116,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2011,0.0273,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2012,0.0279825,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2013,0.028665,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2014,0.0326235,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2015,0.036582,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2016,0.0391755,National Communication 3
UGA,Uganda,Energy,Transport,N2O,MtCO2e,2017,0.041769,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,1995,0.098,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,1996,0.1008,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,1997,0.1036,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,1998,0.1064,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,1999,0.1092,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2000,0.112,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2001,0.1212,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2002,0.1304,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2003,0.1396,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2004,0.1488,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2005,0.158,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2006,0.178,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2007,0.198,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2008,0.218,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2009,0.238,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2010,0.258,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2011,0.2762,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2012,0.2944,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2013,0.3126,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2014,0.3308,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2015,0.349,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2016,0.3462,National Communication 3
UGA,Uganda,IPPU,Cement production,All GHG,MtCO2e,2017,0.3434,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,1995,0.022,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,1996,0.02432,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,1997,0.02664,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,1998,0.02896,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,1999,0.03128,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2000,0.0336,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2001,0.03578,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2002,0.03796,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2003,0.04014,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2004,0.04232,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2005,0.0445,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2006,0.03868,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2007,0.03286,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2008,0.02704,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2009,0.02122,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2010,0.0154,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2011,0.01356,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2012,0.01172,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2013,0.00988,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2014,0.00804,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2015,0.0062,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2016,0.00625,National Communication 3
UGA,Uganda,IPPU,Lime production,All GHG,MtCO2e,2017,0.0063,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,1995,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,1996,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,1997,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,1998,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,1999,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2000,0.000001,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2001,0.0000014,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2002,0.0000018,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2003,0.0000022,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2004,2.6E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2005,0.000003,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2006,3.4E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2007,0.0000038,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2008,0.0000042,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2009,0.0000046,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2010,0.000005,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2011,5.8E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2012,0.0000066,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2013,7.4E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2014,8.2E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2015,9E-06,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2016,1.05E-05,National Communication 3
UGA,Uganda,IPPU,Lubricant Use,All GHG,MtCO2e,2017,0.000012,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,1995,7.49008,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,1996,7.655172,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,1997,7.820264,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,1998,7.985356,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,1999,8.150448,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2000,8.31554,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2001,8.685058,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2002,9.054576,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2003,9.424094,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2004,9.793612,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2005,10.16313,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2006,10.843442,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2007,11.523754,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2008,12.204066,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2009,12.884378,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2010,13.56469,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2011,13.9054,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2012,14.24611,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2013,14.58682,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2014,14.92753,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2015,15.26824,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2016,15.621415,National Communication 3
UGA,Uganda,AFOLU,Enteric Fermentation,CH4,MtCO2e,2017,15.97459,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,1995,0.37672,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,1996,0.377274,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,1997,0.377828,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,1998,0.378382,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,1999,0.378936,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2000,0.37949,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2001,0.388908,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2002,0.398326,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2003,0.407744,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2004,0.417162,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2005,0.42658,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2006,0.455388,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2007,0.484196,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2008,0.513004,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2009,0.541812,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2010,0.57062,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2011,0.58447,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2012,0.59832,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2013,0.61217,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2014,0.62602,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2015,0.63987,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2016,0.65095,National Communication 3
UGA,Uganda,AFOLU,Manure Management,CH4,MtCO2e,2017,0.66203,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,1995,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,1996,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,1997,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,1998,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,1999,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2000,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2001,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2002,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2003,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2004,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2005,0.1365,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2006,0.14742,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2007,0.15834,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2008,0.16926,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2009,0.18018,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2010,0.1911,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2011,0.19656,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2012,0.20202,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2013,0.20748,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2014,0.21294,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2015,0.2184,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2016,0.222495,National Communication 3
UGA,Uganda,AFOLU,Manure Management,N2O,MtCO2e,2017,0.22659,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,1995,1.617,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,1996,2.5492,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,1997,3.4814,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,1998,4.4136,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,1999,5.3458,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2000,6.278,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2001,8.2714,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2002,10.2648,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2003,12.2582,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2004,14.2516,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2005,16.245,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2006,19.0014,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2007,21.7578,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2008,24.5142,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2009,27.2706,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2010,30.027,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2011,31.9528,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2012,33.8786,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2013,35.8044,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2014,37.7302,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2015,39.656,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2016,41.3605,National Communication 3
UGA,Uganda,AFOLU,Forest land,CO2,MtCO2e,2017,43.065,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,1995,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,1996,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,1997,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,1998,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,1999,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2000,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2001,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2002,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2003,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2004,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2005,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2006,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2007,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2008,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2009,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2010,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2011,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2012,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2013,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2014,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2015,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2016,10.611,National Communication 3
UGA,Uganda,AFOLU,Cropland,CO2,MtCO2e,2017,10.611,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,1995,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,1996,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,1997,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,1998,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,1999,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2000,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2001,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2002,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2003,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2004,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2005,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2006,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2007,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2008,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2009,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2010,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2011,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2012,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2013,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2014,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2015,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2016,2.793,National Communication 3
UGA,Uganda,AFOLU,Other Lands,CO2,MtCO2e,2017,2.793,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,1995,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,1996,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,1997,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,1998,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,1999,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2000,0.8587,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2001,0.86978,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2002,0.88086,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2003,0.89194,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2004,0.90302,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2005,0.9141,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2006,0.82546,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2007,0.73682,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2008,0.64818,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2009,0.55954,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2010,0.4709,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2011,0.4432,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2012,0.4155,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2013,0.3878,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2014,0.3601,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2015,0.3324,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2016,0.3601,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CH4,MtCO2e,2017,0.3878,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,1995,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,1996,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,1997,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,1998,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,1999,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2000,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2001,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2002,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2003,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2004,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2005,0.819,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2006,0.7644,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2007,0.7098,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2008,0.6552,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2009,0.6006,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2010,0.546,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2011,0.4914,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2012,0.4368,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2013,0.3822,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2014,0.3276,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2015,0.273,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2016,0.273,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,N2O,MtCO2e,2017,0.273,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,1995,1.434,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,1996,1.1472,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,1997,0.8604,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,1998,0.5736,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,1999,0.2868,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2000,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2001,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2002,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2003,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2004,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2005,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2006,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2007,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2008,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2009,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2010,0,National Communication 3
